pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_eqt,st_spectype,st_teff,disc_pubdate,pl_orbsmax
"Kepler-1685 b","Kepler-1685",2.200,,20.49013000,5.79000000000e+02,,5470.00,"2021-07",0.147000
"Kepler-1685 b","Kepler-1685",,,20.49041000,,,5484.00,"2021-07",
"Kepler-1685 b","Kepler-1685",3.070,,20.49040290,6.25000000000e+02,,5681.00,"2021-07",0.148500
"Kepler-1685 b","Kepler-1685",2.340,,20.49041000,6.25000000000e+02,,5681.00,"2021-07",0.148500
"Kepler-1685 b","Kepler-1685",2.577,,20.49050000,,,5484.00,"2021-07",
"Kepler-139 b","Kepler-139",2.730,,15.77111583,7.68000000000e+02,,5616.00,"2014-03",0.124900
"Kepler-139 b","Kepler-139",2.416,,,,,5630.00,"2014-03",
"Kepler-139 b","Kepler-139",,,15.77111067,,,5550.00,"2014-03",
"Kepler-139 b","Kepler-139",2.377,,15.77111583,,,5630.00,"2014-03",0.126250
"Kepler-139 b","Kepler-139",2.730,,15.77111583,7.68000000000e+02,,5616.00,"2014-03",0.124900
"Kepler-139 b","Kepler-139",2.940,,15.77104400,,,5594.00,"2014-03",0.127000
"Kepler-139 b","Kepler-139",,,15.77113394,,,5550.00,"2014-03",
"Kepler-139 b","Kepler-139",2.570,,15.77111583,,,5680.00,"2014-03",
"Kepler-139 b","Kepler-139",2.730,,15.77111583,7.68000000000e+02,,5616.00,"2014-03",0.124900
"Kepler-139 b","Kepler-139",,,15.77111551,,,5550.00,"2014-03",
"Kepler-139 b","Kepler-139",2.377,,15.77111583,,,,"2014-03",0.126199
"Kepler-139 b","Kepler-139",2.620,,15.77111067,7.52000000000e+02,,5620.00,"2014-03",0.124200
"Kepler-139 b","Kepler-139",2.630,,15.77101900,7.58000000000e+02,,5622.00,"2014-03",0.126000
"Kepler-1262 b","Kepler-1262",1.800,,17.35848000,7.58000000000e+02,,6114.00,"2016-05",0.134000
"Kepler-1262 b","Kepler-1262",1.910,,8.67900242,9.54000000000e+02,,6112.00,"2016-05",0.082900
"Kepler-1262 b","Kepler-1262",1.790,,8.67903700,9.49000000000e+02,,6117.00,"2016-05",0.083000
"Kepler-1262 b","Kepler-1262",1.820,,8.67900242,,,5771.00,"2016-05",
"Kepler-1262 b","Kepler-1262",1.545,,,,,6115.00,"2016-05",
"Kepler-1262 b","Kepler-1262",1.910,,8.67900242,9.54000000000e+02,,6112.00,"2016-05",0.082900
"Kepler-1262 b","Kepler-1262",1.910,,8.67900242,9.54000000000e+02,,6112.00,"2016-05",0.082900
"Kepler-1262 b","Kepler-1262",,,8.67893385,,,5682.00,"2016-05",
"Kepler-1262 b","Kepler-1262",,,8.67903700,,,5682.00,"2016-05",
"Kepler-1847 b","Kepler-1847",2.130,,11.12968583,8.43000000000e+02,,6122.00,"2022-02",0.098900
"Kepler-1847 b","Kepler-1847",,,11.12969710,,,5892.00,"2022-02",
"Kepler-1847 b","Kepler-1847",1.930,,11.12969710,8.43000000000e+02,,6122.00,"2022-02",0.098900
"Kepler-1847 b","Kepler-1847",2.130,,11.12968583,8.43000000000e+02,,6122.00,"2022-02",0.098900
"Kepler-1847 b","Kepler-1847",2.745,,11.12969971,,,6122.00,"2022-02",
"Kepler-1847 b","Kepler-1847",2.200,,11.12956000,8.45000000000e+02,,6115.00,"2022-02",0.100000
"Kepler-1847 b","Kepler-1847",2.130,,11.12968583,8.43000000000e+02,,6122.00,"2022-02",0.098900
"Kepler-1263 b","Kepler-1263",1.075,,,,,5001.00,"2016-05",
"Kepler-1263 b","Kepler-1263",,,4.55139271,,,5157.25,"2016-05",
"Kepler-1263 b","Kepler-1263",1.140,,4.55139967,,,5213.00,"2016-05",
"Kepler-1263 b","Kepler-1263",,,4.55139880,,,5157.25,"2016-05",
"Kepler-1263 b","Kepler-1263",1.030,,4.55143300,9.09000000000e+02,,5284.00,"2016-05",0.050000
"Kepler-1263 b","Kepler-1263",1.140,,4.55139967,9.20000000000e+02,,5310.00,"2016-05",0.051000
"Kepler-1263 b","Kepler-1263",1.130,,4.55139880,9.07000000000e+02,,5009.00,"2016-05",0.049900
"Kepler-1263 b","Kepler-1263",1.140,,4.55139967,9.20000000000e+02,,5310.00,"2016-05",0.051000
"Kepler-1263 b","Kepler-1263",1.140,,4.55139967,9.20000000000e+02,,5310.00,"2016-05",0.051000
"KOI-2513.01","KOI-2513",103.230,,19.00537199,7.58000000000e+02,,6347.00,"2023-04",0.141200
"KOI-2513.01","KOI-2513",,,19.00535884,,,5799.62,"2023-04",
"KOI-2513.01","KOI-2513",103.230,,19.00537199,7.58000000000e+02,,6347.00,"2023-04",0.141200
"KOI-2513.01","KOI-2513",28.470,,19.00540980,7.58000000000e+02,,6347.00,"2023-04",0.141200
"KOI-2513.01","KOI-2513",12.600,,19.00545000,7.71000000000e+02,,6362.00,"2023-04",0.146000
"KOI-2513.01","KOI-2513",103.230,,19.00537199,7.58000000000e+02,,6347.00,"2023-04",0.141200
"KOI-2513.01","KOI-2513",2.802,7310.05336,19.00547000,,,5900.00,"2023-04",0.500000
"KOI-2513.01","KOI-2513",,,19.00540980,,,5799.62,"2023-04",
"Kepler-111 c","Kepler-111",7.670,,224.77893550,3.33000000000e+02,,5873.00,"2014-03",0.745600
"Kepler-111 c","Kepler-111",7.300,,224.78460800,,,5952.00,"2014-03",0.761000
"Kepler-111 c","Kepler-111",,,224.77923926,,,5952.00,"2014-03",
"Kepler-111 c","Kepler-111",6.978,,,,,5905.00,"2014-03",
"Kepler-111 c","Kepler-111",7.084,222.47988,224.77833000,3.52200000000e+02,,5914.00,"2014-03",0.751000
"Kepler-111 c","Kepler-111",,,224.77015777,,,5952.00,"2014-03",
"Kepler-111 c","Kepler-111",7.520,,224.77820930,3.23000000000e+02,,5906.00,"2014-03",0.746900
"Kepler-111 c","Kepler-111",7.520,,224.77820930,3.23000000000e+02,,5906.00,"2014-03",0.746900
"Kepler-111 c","Kepler-111",7.840,,224.77820930,,,5933.00,"2014-03",
"Kepler-111 c","Kepler-111",7.258,,224.77820930,,,5905.00,"2014-03",0.752850
"Kepler-111 c","Kepler-111",7.520,,224.77820930,3.23000000000e+02,,5906.00,"2014-03",0.746900
"Kepler-111 c","Kepler-111",7.340,,224.79712000,3.24000000000e+02,,5952.00,"2014-03",0.763000
"Kepler-111 c","Kepler-111",,,224.77893550,,,5952.00,"2014-03",
"Kepler-522 b","Kepler-522",6.887,,38.58358886,7.54438766155e+02,,6373.72,"2016-05",
"Kepler-522 b","Kepler-522",6.910,,38.58422849,,,6392.00,"2016-05",
"Kepler-522 b","Kepler-522",4.760,,38.58422849,6.52000000000e+02,,6267.00,"2016-05",0.242500
"Kepler-522 b","Kepler-522",,,38.58437961,,,6373.72,"2016-05",
"Kepler-522 b","Kepler-522",,,38.58443238,,,6373.72,"2016-05",
"Kepler-522 b","Kepler-522",4.760,,38.58422849,6.52000000000e+02,,6267.00,"2016-05",0.242500
"Kepler-522 b","Kepler-522",7.521,,,,,6338.00,"2016-05",
"Kepler-522 b","Kepler-522",4.760,,38.58422849,6.52000000000e+02,,6267.00,"2016-05",0.242500
"Kepler-522 b","Kepler-522",5.899,,38.58422849,,,6338.00,"2016-05",0.250290
"Kepler-522 b","Kepler-522",,,38.58336790,,,6373.72,"2016-05",
"Kepler-522 b","Kepler-522",8.560,,38.58336790,7.61000000000e+02,,6273.00,"2016-05",0.255100
"Kepler-522 b","Kepler-522",5.190,,38.58336000,6.55000000000e+02,,6285.00,"2016-05",0.247000
"Kepler-167 d","Kepler-167",,,21.80370800,,,4826.67,"2016-04",
"Kepler-167 d","Kepler-167",1.262,,21.80387630,,,4868.00,"2016-04",0.140770
"Kepler-167 d","Kepler-167",,,21.80410231,,,4826.67,"2016-04",
"Kepler-167 d","Kepler-167",1.193,,,,,4868.00,"2016-04",
"Kepler-167 d","Kepler-167",,,21.80353249,,,4826.67,"2016-04",
"Kepler-167 d","Kepler-167",1.390,,21.80387630,5.27000000000e+02,,4978.00,"2016-04",0.140200
"Kepler-167 d","Kepler-167",1.110,,21.80370800,4.73000000000e+02,,4799.00,"2016-04",0.138700
"Kepler-167 d","Kepler-167",1.390,,21.80387630,5.27000000000e+02,,4978.00,"2016-04",0.140200
"Kepler-167 d","Kepler-167",1.194,,21.80385500,5.36000000000e+02,"K4",4890.00,"2016-04",0.140500
"Kepler-167 d","Kepler-167",1.238,,21.80379000,5.38000000000e+02,,4884.00,"2016-04",0.140400
"Kepler-167 d","Kepler-167",1.290,,21.80387630,,,4888.00,"2016-04",
"Kepler-167 d","Kepler-167",1.390,,21.80387630,5.27000000000e+02,,4978.00,"2016-04",0.140200
"Kepler-167 d","Kepler-167",1.320,,21.80428000,4.89000000000e+02,,4909.00,"2016-04",0.137000
"Kepler-1264 b","Kepler-1264",1.180,,0.96852602,,,5791.00,"2016-05",
"Kepler-1264 b","Kepler-1264",1.350,,,,,5606.00,"2016-05",
"Kepler-1264 b","Kepler-1264",1.250,,0.96852000,1.89500000000e+03,,5944.00,"2016-05",0.019000
"Kepler-1264 b","Kepler-1264",0.990,,0.96852602,1.82300000000e+03,,5854.00,"2016-05",0.017400
"Kepler-1264 b","Kepler-1264",1.113,,0.96852602,,,5606.00,"2016-05",0.018390
"Kepler-1264 b","Kepler-1264",0.990,,0.96852602,1.82300000000e+03,,5854.00,"2016-05",0.017400
"Kepler-1264 b","Kepler-1264",0.990,,0.96852602,1.82300000000e+03,,5854.00,"2016-05",0.017400
"Kepler-1264 b","Kepler-1264",1.210,,0.96852768,1.67700000000e+03,,5580.00,"2016-05",0.019100
"Kepler-1264 b","Kepler-1264",,,0.96852768,,,5695.00,"2016-05",
"Kepler-1265 b","Kepler-1265",1.616,,,,,4770.00,"2016-05",
"Kepler-1265 b","Kepler-1265",1.470,,6.49441289,7.32000000000e+02,,4769.00,"2016-05",0.061200
"Kepler-1265 b","Kepler-1265",1.470,,6.49441289,7.32000000000e+02,,4769.00,"2016-05",0.061200
"Kepler-1265 b","Kepler-1265",,,6.49454921,,,4614.00,"2016-05",
"Kepler-1265 b","Kepler-1265",1.350,,6.49441289,,,4630.00,"2016-05",
"Kepler-1265 b","Kepler-1265",1.750,,6.49441464,7.32000000000e+02,,4769.00,"2016-05",0.061200
"Kepler-1265 b","Kepler-1265",,,6.49441464,,,4614.00,"2016-05",
"Kepler-1265 b","Kepler-1265",1.300,,6.49447400,6.88000000000e+02,,4727.00,"2016-05",0.060000
"Kepler-1265 b","Kepler-1265",1.470,,6.49441289,7.32000000000e+02,,4769.00,"2016-05",0.061200
"Kepler-1266 b","Kepler-1266",2.610,,28.47474800,4.89000000000e+02,,5274.00,"2016-05",0.172500
"Kepler-1266 b","Kepler-1266",2.580,,28.47474800,,,5044.00,"2016-05",
"Kepler-1266 b","Kepler-1266",2.640,,28.47500060,4.89000000000e+02,,4996.00,"2016-05",0.168900
"Kepler-1266 b","Kepler-1266",,,28.47500060,,,5004.00,"2016-05",
"Kepler-1266 b","Kepler-1266",2.319,,,,,4976.00,"2016-05",
"Kepler-1266 b","Kepler-1266",,,28.47553832,,,5004.00,"2016-05",
"Kepler-1266 b","Kepler-1266",2.610,,28.47474800,4.89000000000e+02,,5274.00,"2016-05",0.172500
"Kepler-1266 b","Kepler-1266",2.610,,28.47474800,4.89000000000e+02,,5274.00,"2016-05",0.172500
"Kepler-1266 b","Kepler-1266",,,28.47470707,,,5004.00,"2016-05",
"Kepler-1266 b","Kepler-1266",2.453,,28.47474800,,,4976.00,"2016-05",0.164310
"Kepler-1266 b","Kepler-1266",2.100,,28.47520000,4.43000000000e+02,,5085.00,"2016-05",0.176000
"Kepler-1848 b","Kepler-1848",1.250,,5.60402307,7.74000000000e+02,,4847.00,"2022-02",0.056300
"Kepler-1848 b","Kepler-1848",2.430,,5.60401852,1.14200000000e+03,,4991.00,"2022-02",0.060800
"Kepler-1848 b","Kepler-1848",,,5.60402307,,,4772.00,"2022-02",
"Kepler-1848 b","Kepler-1848",2.430,,5.60401852,1.14200000000e+03,,4991.00,"2022-02",0.060800
"Kepler-1848 b","Kepler-1848",2.430,,5.60401852,1.14200000000e+03,,4991.00,"2022-02",0.060800
"Kepler-1848 b","Kepler-1848",1.000,,5.60401800,7.52000000000e+02,,4838.00,"2022-02",0.055000
"Kepler-1848 b","Kepler-1848",1.132,,5.60401852,,,4983.00,"2022-02",0.058350
"Kepler-1848 b","Kepler-1848",1.409,,5.60402012,,,4847.00,"2022-02",
"Kepler-1267 b","Kepler-1267",2.899,,,,,5512.00,"2016-05",
"Kepler-1267 b","Kepler-1267",,,13.03136776,,,5559.00,"2016-05",
"Kepler-1267 b","Kepler-1267",2.200,,13.03139450,6.99000000000e+02,,5565.00,"2016-05",0.107400
"Kepler-1267 b","Kepler-1267",1.870,,13.03106000,6.58000000000e+02,,5363.00,"2016-05",0.108000
"Kepler-1267 b","Kepler-1267",2.200,,13.03139450,6.99000000000e+02,,5565.00,"2016-05",0.107400
"Kepler-1267 b","Kepler-1267",3.010,,13.03139450,,,6096.00,"2016-05",
"Kepler-1267 b","Kepler-1267",,,13.03129902,,,5559.00,"2016-05",
"Kepler-1267 b","Kepler-1267",2.880,,13.03135830,7.74000000000e+02,,5514.00,"2016-05",0.105700
"Kepler-1267 b","Kepler-1267",2.200,,13.03139450,6.99000000000e+02,,5565.00,"2016-05",0.107400
"Kepler-1267 b","Kepler-1267",,,13.03135830,,,5559.00,"2016-05",
"Kepler-1268 b","Kepler-1268",2.140,,40.99039860,6.10000000000e+02,,6324.00,"2016-05",0.239500
"Kepler-1268 b","Kepler-1268",,,40.98982506,,,5882.00,"2016-05",
"Kepler-1268 b","Kepler-1268",,,40.99050020,,,5882.00,"2016-05",
"Kepler-1268 b","Kepler-1268",2.140,,40.99039860,6.10000000000e+02,,6324.00,"2016-05",0.239500
"Kepler-1268 b","Kepler-1268",2.410,,40.99050020,6.27000000000e+02,,5842.00,"2016-05",0.238300
"Kepler-1268 b","Kepler-1268",2.140,,40.99039860,6.10000000000e+02,,6324.00,"2016-05",0.239500
"Kepler-1268 b","Kepler-1268",2.534,,,,,5850.00,"2016-05",
"Kepler-1268 b","Kepler-1268",2.030,,40.99039860,,,5904.00,"2016-05",
"Kepler-1268 b","Kepler-1268",1.890,,40.98900000,5.89000000000e+02,,6337.00,"2016-05",0.244000
"Kepler-1268 b","Kepler-1268",,,40.99093472,,,5882.00,"2016-05",
"Kepler-1849 b","Kepler-1849",2.130,,57.29315500,3.55000000000e+02,,4806.00,"2022-02",0.259700
"Kepler-1849 b","Kepler-1849",2.387,,57.29290009,,,4806.00,"2022-02",
"Kepler-1849 b","Kepler-1849",,,57.29373924,,,4687.00,"2022-02",
"Kepler-1849 b","Kepler-1849",2.130,,57.29315500,3.55000000000e+02,,4806.00,"2022-02",0.259700
"Kepler-1849 b","Kepler-1849",1.950,,57.29323090,3.55000000000e+02,,4806.00,"2022-02",0.259700
"Kepler-1849 b","Kepler-1849",2.130,,57.29315500,3.55000000000e+02,,4806.00,"2022-02",0.259700
"Kepler-1849 b","Kepler-1849",,,57.29323090,,,4687.00,"2022-02",
"Kepler-1849 b","Kepler-1849",1.850,,57.29370000,3.39000000000e+02,,4784.00,"2022-02",0.257000
"Kepler-169 c","Kepler-169",3.300,,6.19554400,1.20400000000e+03,,5058.00,"2014-03",0.064000
"Kepler-169 c","Kepler-169",1.137,,6.19543693,,,5046.00,"2014-03",0.061930
"Kepler-169 c","Kepler-169",1.320,,,,,5046.00,"2014-03",
"Kepler-169 c","Kepler-169",1.370,,6.19545950,7.76000000000e+02,,5001.00,"2014-03",0.061400
"Kepler-169 c","Kepler-169",1.470,,6.19543693,8.84000000000e+02,,5173.00,"2014-03",0.062600
"Kepler-169 c","Kepler-169",,,6.19547175,,,4930.00,"2014-03",
"Kepler-169 c","Kepler-169",,,6.19545950,,,4930.00,"2014-03",
"Kepler-169 c","Kepler-169",,,6.19558232,,,4930.00,"2014-03",
"Kepler-169 c","Kepler-169",1.210,,6.19546900,,,4997.00,"2014-03",0.062000
"Kepler-169 c","Kepler-169",1.470,,6.19543693,8.84000000000e+02,,5173.00,"2014-03",0.062600
"Kepler-169 c","Kepler-169",1.470,,6.19543693,8.84000000000e+02,,5173.00,"2014-03",0.062600
"Kepler-169 c","Kepler-169",1.190,,6.19543693,,,5070.00,"2014-03",
"Kepler-1850 b","Kepler-1850",0.540,,1.38578596,9.89000000000e+02,,4189.00,"2022-02",0.020500
"Kepler-1850 b","Kepler-1850",0.729,,1.38580000,,,4239.00,"2022-02",
"Kepler-1850 b","Kepler-1850",,,1.38578774,,,4337.00,"2022-02",
"Kepler-1850 b","Kepler-1850",0.540,,1.38578596,9.89000000000e+02,,4189.00,"2022-02",0.020500
"Kepler-1850 b","Kepler-1850",0.550,,1.38578774,1.00800000000e+03,,4239.00,"2022-02",0.020600
"Kepler-1850 b","Kepler-1850",0.540,,1.38578596,9.89000000000e+02,,4189.00,"2022-02",0.020500
"Kepler-1850 b","Kepler-1850",0.570,,1.38580000,1.02100000000e+03,,4401.00,"2022-02",0.021000
"Kepler-1851 b","Kepler-1851",,,12.02295385,,,5629.00,"2022-02",
"Kepler-1851 b","Kepler-1851",,,12.02295362,,,5629.00,"2022-02",
"Kepler-1851 b","Kepler-1851",3.280,,12.02295362,7.76000000000e+02,,5982.00,"2022-02",0.101600
"Kepler-1851 b","Kepler-1851",18.490,,12.02298773,7.76000000000e+02,,5982.00,"2022-02",0.101600
"Kepler-1851 b","Kepler-1851",3.900,,12.02289963,,,5982.00,"2022-02",
"Kepler-1851 b","Kepler-1851",5.400,,12.02298000,7.93000000000e+02,,6002.00,"2022-02",0.104000
"Kepler-1851 b","Kepler-1851",18.490,,12.02298773,7.76000000000e+02,,5982.00,"2022-02",0.101600
"Kepler-1851 b","Kepler-1851",18.490,,12.02298773,7.76000000000e+02,,5982.00,"2022-02",0.101600
"Kepler-436 c","Kepler-436",2.750,,16.79716262,5.03000000000e+02,,4652.00,"2016-05",0.115800
"Kepler-436 c","Kepler-436",1.700,,16.79713874,4.23000000000e+02,,4299.00,"2016-05",0.102600
"Kepler-436 c","Kepler-436",,,16.79708174,,,4499.00,"2016-05",
"Kepler-436 c","Kepler-436",1.700,,16.79713874,4.23000000000e+02,,4299.00,"2016-05",0.102600
"Kepler-436 c","Kepler-436",1.700,,16.79713874,4.23000000000e+02,,4299.00,"2016-05",0.102600
"Kepler-436 c","Kepler-436",2.591,,,,,4734.00,"2016-05",
"Kepler-436 c","Kepler-436",2.330,,16.79713874,,,4685.00,"2016-05",
"Kepler-436 c","Kepler-436",2.182,,16.79713874,,,4734.00,"2016-05",0.114520
"Kepler-436 c","Kepler-436",,,16.79726574,,,4499.00,"2016-05",
"Kepler-436 c","Kepler-436",1.770,,16.79702000,4.50000000000e+02,,4470.00,"2016-05",0.111000
"Kepler-436 c","Kepler-436",,,16.79716262,,,4499.00,"2016-05",
"Kepler-1269 b","Kepler-1269",,,37.33314357,,,5929.00,"2016-05",
"Kepler-1269 b","Kepler-1269",1.540,,37.33315360,6.04000000000e+02,,6144.00,"2016-05",0.222700
"Kepler-1269 b","Kepler-1269",,,37.33294222,,,5929.00,"2016-05",
"Kepler-1269 b","Kepler-1269",,,37.33311650,,,5929.00,"2016-05",
"Kepler-1269 b","Kepler-1269",1.630,,37.33315360,,,5998.00,"2016-05",
"Kepler-1269 b","Kepler-1269",2.408,,37.33315360,,,5937.00,"2016-05",0.236110
"Kepler-1269 b","Kepler-1269",1.540,,37.33315360,6.04000000000e+02,,6144.00,"2016-05",0.222700
"Kepler-1269 b","Kepler-1269",1.540,,37.33315360,6.04000000000e+02,,6144.00,"2016-05",0.222700
"Kepler-1269 b","Kepler-1269",2.500,,37.33311650,6.57000000000e+02,,5623.00,"2016-05",0.226000
"Kepler-1269 b","Kepler-1269",2.798,,,,,5937.00,"2016-05",
"Kepler-1269 b","Kepler-1269",1.610,,37.33080000,5.99000000000e+02,,6115.00,"2016-05",0.222000
"Kepler-1852 b","Kepler-1852",1.880,,7.97098825,7.61000000000e+02,,5237.00,"2022-02",0.076200
"Kepler-1852 b","Kepler-1852",,,7.97097190,,,4941.00,"2022-02",
"Kepler-1852 b","Kepler-1852",1.630,,7.97105400,7.23000000000e+02,,5119.00,"2022-02",0.072000
"Kepler-1852 b","Kepler-1852",1.880,,7.97098825,7.61000000000e+02,,5237.00,"2022-02",0.076200
"Kepler-1852 b","Kepler-1852",2.270,,7.97097190,7.60000000000e+02,,5237.00,"2022-02",0.076200
"Kepler-1852 b","Kepler-1852",1.886,,7.97094011,,,5237.00,"2022-02",
"Kepler-1852 b","Kepler-1852",1.880,,7.97098825,7.61000000000e+02,,5237.00,"2022-02",0.076200
"Kepler-1270 b","Kepler-1270",,,6.03321594,,,4995.14,"2016-05",
"Kepler-1270 b","Kepler-1270",3.340,,6.03355539,1.59800000000e+03,,4924.00,"2016-05",0.066300
"Kepler-1270 b","Kepler-1270",3.010,,6.03356196,1.46400000000e+03,,5190.00,"2016-05",0.071200
"Kepler-1270 b","Kepler-1270",3.010,,6.03356196,1.46400000000e+03,,5190.00,"2016-05",0.071200
"Kepler-1270 b","Kepler-1270",3.010,,6.03356196,1.46400000000e+03,,5190.00,"2016-05",0.071200
"Kepler-1270 b","Kepler-1270",2.872,,,,,5005.00,"2016-05",
"Kepler-1270 b","Kepler-1270",,,6.03264742,,,4995.14,"2016-05",
"Kepler-1270 b","Kepler-1270",3.320,,6.03356196,,,5047.00,"2016-05",
"Kepler-1270 b","Kepler-1270",,,6.03355539,,,4995.14,"2016-05",
"Kepler-1270 b","Kepler-1270",3.113,,6.03356196,,,5005.00,"2016-05",0.070450
"Kepler-1270 b","Kepler-1270",3.120,,6.03310000,1.48200000000e+03,,5172.00,"2016-05",0.072000
"Kepler-1271 b","Kepler-1271",1.480,,3.02559550,,,6143.00,"2016-05",
"Kepler-1271 b","Kepler-1271",,,3.02555475,,,6050.00,"2016-05",
"Kepler-1271 b","Kepler-1271",1.331,,3.02559550,,,6099.00,"2016-05",0.042330
"Kepler-1271 b","Kepler-1271",1.200,,3.02559550,1.35100000000e+03,,6184.00,"2016-05",0.042300
"Kepler-1271 b","Kepler-1271",1.150,,3.02553400,1.34400000000e+03,,6176.00,"2016-05",0.042000
"Kepler-1271 b","Kepler-1271",,,3.02558494,,,6050.00,"2016-05",
"Kepler-1271 b","Kepler-1271",1.620,,3.02558494,1.48400000000e+03,,6123.00,"2016-05",0.041800
"Kepler-1271 b","Kepler-1271",1.200,,3.02559550,1.35100000000e+03,,6184.00,"2016-05",0.042300
"Kepler-1271 b","Kepler-1271",1.200,,3.02559550,1.35100000000e+03,,6184.00,"2016-05",0.042300
"Kepler-1271 b","Kepler-1271",1.498,,,,,6099.00,"2016-05",
"Kepler-1853 b","Kepler-1853",1.380,,48.88742920,3.85000000000e+02,,4930.00,"2022-02",0.233200
"Kepler-1853 b","Kepler-1853",1.380,,48.88742920,3.85000000000e+02,,4930.00,"2022-02",0.233200
"Kepler-1853 b","Kepler-1853",,,48.88826680,,,4765.00,"2022-02",
"Kepler-1853 b","Kepler-1853",1.600,,48.89276000,3.78000000000e+02,,4934.00,"2022-02",0.234000
"Kepler-1853 b","Kepler-1853",1.519,,48.88819885,,,4821.00,"2022-02",
"Kepler-1853 b","Kepler-1853",2.960,,48.88826680,3.86000000000e+02,,4821.00,"2022-02",0.239500
"Kepler-1853 b","Kepler-1853",,,48.88848017,,,4765.00,"2022-02",
"Kepler-1853 b","Kepler-1853",1.380,,48.88742920,3.85000000000e+02,,4930.00,"2022-02",0.233200
"Kepler-172 d","Kepler-172",,,14.62707812,,,5429.00,"2014-03",
"Kepler-172 d","Kepler-172",2.210,,14.62698952,7.35000000000e+02,,5583.00,"2014-03",0.113200
"Kepler-172 d","Kepler-172",2.726,,,,,5613.00,"2014-03",
"Kepler-172 d","Kepler-172",2.210,,14.62698952,7.35000000000e+02,,5583.00,"2014-03",0.113200
"Kepler-172 d","Kepler-172",2.700,,14.62709685,7.36000000000e+02,,5527.00,"2014-03",0.115700
"Kepler-172 d","Kepler-172",2.300,,14.62719000,7.23000000000e+02,,5540.00,"2014-03",0.111000
"Kepler-172 d","Kepler-172",,,14.62677024,,,5429.00,"2014-03",
"Kepler-172 d","Kepler-172",2.210,,14.62698952,7.35000000000e+02,,5583.00,"2014-03",0.113200
"Kepler-172 d","Kepler-172",2.296,,14.62698952,,,5613.00,"2014-03",0.120160
"Kepler-172 d","Kepler-172",2.250,,14.62698952,,,5599.00,"2014-03",
"Kepler-172 d","Kepler-172",2.250,,14.62711900,,,5526.00,"2014-03",0.118000
"Kepler-172 d","Kepler-172",,,14.62709685,,,5429.00,"2014-03",
"Kepler-1272 b","Kepler-1272",,,51.13233022,,,5807.00,"2016-05",
"Kepler-1272 b","Kepler-1272",3.157,,,,,6070.00,"2016-05",
"Kepler-1272 b","Kepler-1272",2.410,,51.13097040,5.42000000000e+02,,6071.00,"2016-05",0.270400
"Kepler-1272 b","Kepler-1272",2.700,,51.12950000,5.41000000000e+02,,6057.00,"2016-05",0.272000
"Kepler-1272 b","Kepler-1272",,,51.13163246,,,5807.00,"2016-05",
"Kepler-1272 b","Kepler-1272",2.370,,51.13097040,,,5926.00,"2016-05",
"Kepler-1272 b","Kepler-1272",2.410,,51.13097040,5.42000000000e+02,,6071.00,"2016-05",0.270400
"Kepler-1272 b","Kepler-1272",2.430,,51.13193460,5.42000000000e+02,,6071.00,"2016-05",0.270500
"Kepler-1272 b","Kepler-1272",2.410,,51.13097040,5.42000000000e+02,,6071.00,"2016-05",0.270400
"Kepler-1272 b","Kepler-1272",,,51.13193460,,,5807.00,"2016-05",
"Kepler-1854 b","Kepler-1854",1.280,,39.83131530,4.01000000000e+02,,5106.00,"2022-02",0.203700
"Kepler-1854 b","Kepler-1854",1.280,,39.83131530,4.01000000000e+02,,5106.00,"2022-02",0.203700
"Kepler-1854 b","Kepler-1854",,,39.83125360,,,,"2022-02",
"Kepler-1854 b","Kepler-1854",1.980,,39.83131530,,,4972.00,"2022-02",0.208940
"Kepler-1854 b","Kepler-1854",1.280,,39.83131530,4.01000000000e+02,,5106.00,"2022-02",0.203700
"Kepler-1854 b","Kepler-1854",2.587,,39.83110046,,,5026.00,"2022-02",
"Kepler-1854 b","Kepler-1854",1.460,,39.83125360,4.20000000000e+02,,5026.00,"2022-02",0.211900
"Kepler-1854 b","Kepler-1854",3.300,,39.83101000,4.18000000000e+02,,5178.00,"2022-02",0.213000
"Kepler-1854 b","Kepler-1854",,,39.83099247,,,,"2022-02",
"Kepler-391 b","Kepler-391",,,7.41688144,,,5032.18,"2014-03",
"Kepler-391 b","Kepler-391",3.360,,7.41683033,1.42500000000e+03,,4938.00,"2014-03",0.077700
"Kepler-391 b","Kepler-391",2.900,,7.41680902,,,5111.00,"2014-03",
"Kepler-391 b","Kepler-391",2.210,,7.41680902,1.30000000000e+03,,5267.00,"2014-03",0.081600
"Kepler-391 b","Kepler-391",2.160,,7.41682000,1.27900000000e+03,,5214.00,"2014-03",0.078000
"Kepler-391 b","Kepler-391",3.200,,7.41675500,,,4940.00,"2014-03",0.082000
